id;antecedencia_da_reserva;mes_chegada;dia_chegada;noites_da_estadia;noites_fim_de_semana;hotel_de_praia;regime;adultos;criancas;bebes;ja_cliente;cancelamentos_anteriores;reservas_anteriores_nao_canceladas;alteracoes_da_reserva;total_de_pedidos;tipo_deposito;cancelada
42995;7;September;19;2;2;no;BB - Bed & Breakfast;2;0;0;no;1;0;0;0;Non Refund;yes
42998;581;February;8;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund;yes
43005;196;July;25;7;2;yes;BB - Bed & Breakfast;3;0;0;no;0;0;0;0;No Deposit;no
43014;1;June;16;0;0;yes;BB - Bed & Breakfast;2;0;0;yes;0;0;0;0;No Deposit;no
43022;26;October;5;4;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit;no
43031;20;December;29;4;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
43036;93;March;14;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund;yes
43038;30;February;7;4;1;no;HB - Half Board;2;0;0;no;0;0;0;1;No Deposit;yes
43040;469;May;11;2;0;yes;HB - Half Board;2;0;0;no;0;0;0;0;No Deposit;yes
43045;137;May;2;5;1;no;SC - Self Catering;2;0;0;no;0;0;0;0;No Deposit;yes
43046;64;November;11;4;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
43047;200;May;6;7;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;1;0;No Deposit;no
43049;29;January;3;4;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
43066;155;July;7;11;4;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;yes
43070;60;January;24;2;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund;yes
43078;125;August;17;9;2;yes;HB - Half Board;2;0;0;no;0;0;0;3;No Deposit;no
43082;2;February;8;1;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
43088;39;November;16;3;0;yes;HB - Half Board;2;0;0;no;0;0;0;1;No Deposit;no
43095;163;June;27;2;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
43096;244;September;3;2;0;yes;BB - Bed & Breakfast;2;0;0;no;1;0;0;1;No Deposit;yes
43098;30;March;3;7;2;no;SC - Self Catering;2;0;0;no;0;0;0;1;No Deposit;yes
43100;3;March;15;1;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit;yes
43108;101;April;21;4;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund;yes
43109;10;May;9;4;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
43116;165;October;3;2;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit;no
43119;9;April;21;1;0;yes;BB - Bed & Breakfast;1;0;0;no;0;0;0;1;No Deposit;no
43124;20;September;24;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
43139;41;October;4;2;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
43147;64;January;31;2;1;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit;yes
43149;171;July;3;3;2;yes;BB - Bed & Breakfast;2;1;0;no;0;0;0;3;No Deposit;yes
43150;4;July;9;2;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
43151;19;August;9;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit;no
43153;4;August;18;5;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;yes
43154;406;August;17;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund;yes
43155;8;February;28;2;1;no;SC - Self Catering;2;0;0;no;0;0;0;0;No Deposit;no
43159;114;January;3;1;0;yes;HB - Half Board;2;0;0;no;0;0;0;0;Non Refund;yes
43160;106;April;5;1;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund;yes
43161;337;September;17;2;0;no;HB - Half Board;2;0;0;no;1;0;0;0;Non Refund;yes
43163;29;March;3;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund;yes
43171;1;December;20;0;0;no;BB - Bed & Breakfast;0;0;0;yes;2;6;0;2;No Deposit;no
43173;62;February;25;5;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
43181;94;September;11;7;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;yes
43184;42;August;13;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
43192;154;August;2;3;1;no;BB - Bed & Breakfast;2;0;0;no;1;0;0;0;Non Refund;yes
43207;14;October;18;2;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit;no
43208;253;April;23;7;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;2;0;No Deposit;no
43209;73;October;29;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
43213;207;September;9;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
43218;6;May;7;3;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;yes
43219;81;July;9;3;1;no;BB - Bed & Breakfast;3;0;0;no;0;0;0;3;No Deposit;no
43230;65;April;16;5;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
43241;1;March;27;1;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
43243;162;July;9;1;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
43244;5;September;12;1;0;no;BB - Bed & Breakfast;2;0;0;yes;0;1;0;2;No Deposit;no
43245;155;July;24;4;2;yes;BB - Bed & Breakfast;3;0;0;no;0;0;0;2;No Deposit;no
43251;43;July;17;4;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
43252;36;September;6;4;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
43255;95;April;12;2;0;no;BB - Bed & Breakfast;3;0;0;no;0;0;0;0;No Deposit;yes
43256;95;April;10;3;0;no;BB - Bed & Breakfast;3;0;0;no;0;0;0;2;No Deposit;no
43258;9;October;19;3;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;1;No Deposit;no
43263;190;July;23;7;2;yes;HB - Half Board;2;0;0;no;0;0;0;0;No Deposit;yes
43266;11;June;11;3;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
43267;214;June;8;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund;yes
43269;76;April;26;4;0;no;SC - Self Catering;2;0;0;no;0;0;0;2;No Deposit;no
43271;246;February;13;5;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
43272;93;October;4;2;1;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;3;No Deposit;no
43276;171;April;24;3;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;1;1;No Deposit;no
43288;33;April;20;7;2;yes;HB - Half Board;2;0;0;no;0;0;0;0;No Deposit;no
43291;2;July;19;1;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
43295;44;July;2;4;2;no;BB - Bed & Breakfast;3;0;0;no;0;0;0;2;No Deposit;no
43299;117;February;27;3;2;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit;yes
43301;298;September;2;4;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit;no
43313;93;October;8;4;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
43323;65;November;17;3;1;no;BB - Bed & Breakfast;2;1;0;no;0;0;0;1;No Deposit;yes
43324;36;November;17;1;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;2;No Deposit;no
43327;5;August;24;1;0;yes;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit;no
43335;272;December;4;3;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
43336;62;August;18;4;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
43340;77;September;16;3;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit;yes
43345;8;November;4;1;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit;no
43347;1;January;5;1;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;1;0;No Deposit;no
43368;255;September;11;4;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;1;0;No Deposit;no
43373;59;January;13;4;1;no;SC - Self Catering;2;0;0;no;0;0;0;1;No Deposit;no
43377;163;June;27;7;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;1;0;No Deposit;no
43391;1;February;5;4;1;no;SC - Self Catering;2;0;0;no;0;0;0;0;No Deposit;no
43395;57;September;19;1;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
43398;48;April;16;5;2;yes;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit;no
43399;49;February;23;2;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;1;No Deposit;no
43400;157;April;25;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund;yes
43401;44;January;3;5;1;yes;BB - Bed & Breakfast;1;0;0;no;0;0;2;0;No Deposit;yes
43403;92;March;8;4;1;no;SC - Self Catering;2;0;0;no;0;0;0;0;No Deposit;yes
43405;1;February;16;2;0;no;BB - Bed & Breakfast;1;0;0;yes;0;1;0;0;No Deposit;no
43408;188;December;31;2;0;yes;BB - Bed & Breakfast;2;1;0;no;0;0;0;1;No Deposit;yes
43411;4;March;8;6;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
43412;5;October;20;1;1;no;BB - Bed & Breakfast;2;0;0;no;1;0;0;0;No Deposit;yes
43420;22;May;8;1;1;yes;BB - Bed & Breakfast;1;0;0;no;0;0;1;0;No Deposit;no
43424;89;May;2;3;0;no;HB - Half Board;2;0;0;no;0;0;0;1;No Deposit;no
43426;185;August;18;2;0;yes;BB - Bed & Breakfast;2;2;0;no;0;0;0;2;No Deposit;yes
43428;42;August;8;6;2;yes;HB - Half Board;2;0;0;no;0;0;0;0;No Deposit;no
43432;18;June;10;5;2;yes;HB - Half Board;2;1;0;no;0;0;1;0;No Deposit;yes
43434;42;August;11;4;2;yes;BB - Bed & Breakfast;2;1;0;no;0;0;0;0;No Deposit;yes
43438;99;November;24;4;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;2;0;No Deposit;no
43441;291;December;1;4;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;yes
43457;62;May;12;4;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;yes
43459;34;April;9;1;1;yes;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit;no
43465;117;September;7;2;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;3;No Deposit;yes
43470;194;December;27;4;0;no;BB - Bed & Breakfast;3;0;0;no;0;0;0;1;No Deposit;yes
43471;249;August;20;2;1;no;SC - Self Catering;2;0;0;no;0;0;0;1;No Deposit;yes
43472;159;August;30;5;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;2;1;No Deposit;no
43477;37;September;21;4;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;yes
43481;134;April;18;4;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
43484;9;November;13;2;1;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;1;No Deposit;no
43489;195;August;20;4;2;no;BB - Bed & Breakfast;3;0;0;no;0;0;1;1;No Deposit;no
43497;224;June;20;7;2;yes;FB - Full Board;2;0;0;no;0;0;0;0;No Deposit;no
43500;306;May;24;7;2;yes;BB - Bed & Breakfast;2;1;0;no;0;0;0;1;No Deposit;yes
43502;56;September;5;2;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
43504;172;April;5;2;1;yes;HB - Half Board;1;0;0;no;0;0;0;0;Non Refund;no
43505;2;February;27;1;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit;no
43508;117;October;24;4;2;no;BB - Bed & Breakfast;2;0;1;no;0;0;2;2;No Deposit;no
43511;23;December;5;4;2;no;BB - Bed & Breakfast;2;0;0;no;1;0;0;1;No Deposit;yes
43515;170;June;9;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund;yes
43520;1;March;1;3;0;yes;BB - Bed & Breakfast;1;0;0;yes;0;2;2;0;No Deposit;no
43524;221;June;3;3;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
43526;33;January;23;3;2;no;BB - Bed & Breakfast;3;0;0;no;0;0;1;1;No Deposit;no
43527;216;September;18;7;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;yes
43533;22;January;1;4;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit;yes
43537;85;October;30;4;1;no;HB - Half Board;2;1;0;no;0;0;1;1;No Deposit;no
43538;170;June;9;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund;yes
43539;70;March;16;3;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
43546;231;May;31;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund;yes
43550;97;March;13;11;4;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;yes
43551;132;May;7;3;2;no;SC - Self Catering;2;0;0;no;0;0;1;1;No Deposit;no
43553;33;May;9;1;1;no;SC - Self Catering;2;0;0;no;0;0;0;1;No Deposit;no
43556;71;February;21;4;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;yes
43565;118;June;18;5;2;no;SC - Self Catering;2;0;0;no;0;0;0;1;No Deposit;no
43566;278;November;6;3;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund;yes
43568;16;February;18;1;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit;no
43574;39;February;14;3;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
43588;72;June;15;3;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;Non Refund;yes
43589;169;August;15;1;0;no;HB - Half Board;2;0;0;no;0;0;0;0;No Deposit;yes
43590;44;November;2;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
43593;78;May;22;2;2;no;SC - Self Catering;2;0;0;no;0;0;0;0;No Deposit;yes
43594;17;August;20;1;1;no;SC - Self Catering;2;0;0;no;0;0;1;1;No Deposit;yes
43597;3;August;13;1;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
43607;160;April;10;2;1;no;BB - Bed & Breakfast;1;0;0;no;0;0;1;0;No Deposit;no
43615;80;April;28;7;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
43623;43;November;21;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;yes
43625;43;August;27;6;2;yes;HB - Half Board;2;1;0;no;0;0;1;1;No Deposit;yes
43628;39;February;19;1;0;yes;BB - Bed & Breakfast;2;2;0;no;0;0;0;0;No Deposit;yes
43633;31;October;31;7;2;yes;HB - Half Board;2;0;0;no;0;0;0;1;No Deposit;no
43636;221;August;14;2;1;no;SC - Self Catering;2;0;0;no;0;0;1;1;No Deposit;no
43641;272;July;3;7;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit;yes
43646;1;February;7;1;1;yes;HB - Half Board;1;0;0;no;0;0;0;0;No Deposit;yes
43650;11;February;14;3;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
43654;133;July;24;1;0;no;HB - Half Board;1;0;0;no;0;0;1;0;No Deposit;no
43662;140;July;3;1;0;no;SC - Self Catering;2;0;0;no;0;0;0;0;No Deposit;yes
43673;42;September;13;4;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;2;0;No Deposit;no
43674;1;February;28;2;0;yes;BB - Bed & Breakfast;1;0;0;no;0;0;1;0;No Deposit;no
43675;162;April;21;3;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
43677;1;July;5;0;0;no;BB - Bed & Breakfast;3;0;0;yes;0;0;0;0;No Deposit;no
43683;40;August;13;2;0;no;HB - Half Board;2;0;0;no;0;0;0;0;No Deposit;yes
43685;83;May;24;4;1;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit;yes
43687;11;September;19;2;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;2;1;No Deposit;no
43690;469;October;21;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund;yes
43696;33;October;11;1;1;no;BB - Bed & Breakfast;1;0;0;no;0;0;2;0;No Deposit;no
43698;130;May;14;3;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
43714;119;June;7;3;1;no;BB - Bed & Breakfast;1;0;0;no;0;0;3;0;No Deposit;no
43726;43;December;27;2;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
43741;175;August;4;4;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
43745;168;July;6;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit;no
43747;14;October;2;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
43748;323;December;10;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund;yes
43751;240;October;16;1;0;no;BB - Bed & Breakfast;2;0;0;no;1;0;0;0;Non Refund;yes
43756;130;December;27;10;4;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
43757;163;June;20;4;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;yes
43760;48;April;22;1;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;yes
43762;31;March;11;3;0;no;BB - Bed & Breakfast;2;1;0;no;0;0;0;0;No Deposit;yes
43769;12;February;13;3;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
43772;45;February;16;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund;yes
43773;1;July;6;1;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;yes
43784;3;May;5;1;0;yes;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit;no
43791;4;December;9;1;0;yes;BB - Bed & Breakfast;3;1;0;no;0;0;0;0;No Deposit;no
43805;250;May;26;4;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;yes
43808;317;May;27;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
43817;209;June;12;4;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit;no
43820;48;August;11;1;0;yes;BB - Bed & Breakfast;2;0;0;yes;0;2;0;1;No Deposit;no
43822;185;July;10;7;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;1;1;No Deposit;no
43824;26;February;6;7;2;no;SC - Self Catering;2;0;0;no;0;0;0;0;No Deposit;yes
43829;43;July;31;0;0;yes;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit;no
43833;28;April;27;4;2;no;SC - Self Catering;2;0;0;no;0;0;0;3;No Deposit;no
43836;33;April;20;7;2;yes;HB - Half Board;2;0;0;no;0;0;0;0;No Deposit;no
43841;148;March;29;7;2;yes;HB - Half Board;2;0;0;no;0;0;0;0;No Deposit;no
43847;65;April;18;3;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
43853;245;September;2;3;0;yes;BB - Bed & Breakfast;2;0;0;no;21;0;0;0;Non Refund;yes
43858;48;April;11;4;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
43872;406;August;17;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund;yes
43873;67;August;18;2;0;no;BB - Bed & Breakfast;3;0;0;no;0;0;0;2;No Deposit;yes
43876;2;November;25;2;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
43883;7;November;10;1;1;yes;BB - Bed & Breakfast;1;0;0;no;0;1;2;0;No Deposit;no
43898;193;June;23;2;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit;no
43902;1;May;11;1;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
43910;70;September;11;3;1;yes;BB - Bed & Breakfast;2;2;0;no;0;0;0;1;No Deposit;yes
43914;222;October;11;2;1;yes;HB - Half Board;2;0;0;no;1;0;0;0;No Deposit;yes
43919;201;July;3;5;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
43932;135;February;26;1;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit;no
43934;1;September;5;1;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;1;2;No Deposit;no
43936;17;September;26;5;2;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit;no
43937;6;June;10;4;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
43939;65;May;22;2;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
43941;336;September;16;1;0;no;BB - Bed & Breakfast;1;0;0;no;1;0;0;0;Non Refund;yes
43943;203;April;13;3;1;no;SC - Self Catering;2;0;0;no;0;0;0;1;No Deposit;no
43947;277;March;18;4;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;3;No Deposit;no
43951;4;January;26;3;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
43952;81;July;21;7;2;yes;HB - Half Board;2;0;0;no;0;0;0;2;No Deposit;no
43953;8;November;23;3;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
43960;191;April;30;1;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;3;1;No Deposit;no
43963;42;June;14;1;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
43964;87;September;25;1;0;no;HB - Half Board;2;0;0;no;0;0;1;0;No Deposit;no
43969;69;February;12;3;1;no;SC - Self Catering;2;0;0;no;0;0;0;2;No Deposit;no
43970;13;April;28;3;1;no;SC - Self Catering;2;0;0;no;0;0;3;0;No Deposit;yes
43971;19;April;9;3;1;yes;HB - Half Board;2;2;0;no;0;0;0;3;No Deposit;no
43974;145;August;5;2;0;no;BB - Bed & Breakfast;3;0;0;no;0;0;0;0;No Deposit;no
43975;1;May;16;1;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
43981;444;April;30;1;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund;yes
43983;17;June;29;5;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
43984;63;October;24;1;1;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit;no
43987;251;June;16;10;4;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;yes
43989;187;May;29;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund;yes
43993;85;May;10;5;0;yes;BB - Bed & Breakfast;3;1;0;no;0;0;1;2;No Deposit;yes
43999;141;December;30;5;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund;yes
44003;100;April;16;4;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;yes
44009;66;October;30;4;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit;no
44019;69;April;3;5;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
44024;174;August;15;3;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
44026;33;July;19;2;1;no;BB - Bed & Breakfast;1;0;0;no;0;0;1;0;No Deposit;no
44027;19;July;19;2;1;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit;no
44030;178;June;4;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;yes
44032;1;January;29;1;1;yes;BB - Bed & Breakfast;1;0;0;yes;0;0;1;1;No Deposit;no
44033;23;June;3;1;0;no;SC - Self Catering;2;0;0;no;0;0;0;0;No Deposit;no
44035;87;January;23;1;0;no;BB - Bed & Breakfast;2;0;0;no;1;0;0;0;Non Refund;yes
44036;306;October;1;2;1;no;HB - Half Board;2;0;0;no;1;0;0;0;Non Refund;yes
44038;28;September;27;4;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
44040;8;September;4;5;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
44047;132;October;11;2;1;no;SC - Self Catering;1;0;0;no;0;0;0;1;No Deposit;no
44049;92;August;22;2;2;no;SC - Self Catering;2;1;0;no;0;0;1;1;No Deposit;no
44052;25;February;21;2;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit;yes
44054;124;January;19;2;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit;yes
44058;36;December;8;7;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;yes
44065;44;June;10;4;2;no;SC - Self Catering;2;0;0;no;0;0;0;1;No Deposit;no
44069;43;May;7;3;1;no;SC - Self Catering;1;0;0;no;0;0;0;1;No Deposit;yes
44073;15;February;12;3;2;no;SC - Self Catering;2;0;0;no;0;0;0;1;No Deposit;no
44075;7;September;1;4;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit;no
44083;53;March;12;2;1;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;Non Refund;yes
44084;21;February;14;3;2;no;HB - Half Board;3;0;0;no;0;0;1;2;No Deposit;no
44085;14;October;11;5;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
44089;117;May;18;3;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit;no
44090;96;August;26;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
44092;62;September;7;6;2;yes;BB - Bed & Breakfast;3;0;0;no;0;0;1;3;No Deposit;no
44104;2;September;7;2;2;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit;no
44107;14;September;9;3;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;yes
44111;1;May;8;1;1;no;SC - Self Catering;2;0;0;no;0;0;0;0;No Deposit;yes
44112;350;October;5;6;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;yes
44117;29;February;9;3;1;no;BB - Bed & Breakfast;3;0;0;no;0;0;0;0;No Deposit;yes
44119;17;January;12;7;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;no
44121;165;October;1;2;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit;no
44123;116;December;22;4;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit;no
44138;70;March;30;8;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit;yes
