id;antecedencia_da_reserva;mes_chegada;dia_chegada;noites_da_estadia;noites_fim_de_semana;hotel_de_praia;regime;adultos;criancas;bebes;ja_cliente;cancelamentos_anteriores;reservas_anteriores_nao_canceladas;alteracoes_da_reserva;total_de_pedidos;tipo_deposito
99207;1;January;28;1;0;no;SC - Self Catering;1;0;0;yes;0;0;0;0;No Deposit
99213;201;August;3;14;4;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit
99215;43;April;24;3;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
99217;1;February;7;1;0;no;BB - Bed & Breakfast;2;1;0;no;0;0;0;1;No Deposit
99224;19;July;16;1;0;no;SC - Self Catering;2;0;0;no;0;0;0;2;No Deposit
99228;444;April;30;1;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund
99233;23;September;12;1;1;no;SC - Self Catering;2;0;0;no;0;0;0;1;No Deposit
99235;56;February;10;4;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit
99239;57;February;2;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund
99248;338;June;10;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund
99250;103;August;22;7;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
99251;77;August;2;3;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund
99257;1;February;11;3;1;no;SC - Self Catering;2;0;0;no;0;0;0;1;No Deposit
99258;50;March;8;1;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;1;No Deposit
99259;8;April;24;3;2;no;SC - Self Catering;2;0;0;no;0;0;0;1;No Deposit
99260;107;July;20;6;2;yes;HB - Half Board;2;0;0;no;0;0;0;0;No Deposit
99261;160;April;10;2;1;no;BB - Bed & Breakfast;1;0;0;no;0;0;1;0;No Deposit
99264;40;October;22;1;1;yes;BB - Bed & Breakfast;1;0;0;yes;0;4;0;0;No Deposit
99270;76;June;8;5;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
99272;198;August;23;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
99273;220;September;26;7;2;yes;HB - Half Board;2;0;0;no;0;0;0;2;No Deposit
99279;90;March;31;3;0;no;SC - Self Catering;2;0;0;no;0;0;0;0;No Deposit
99281;108;August;17;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
99282;255;September;13;4;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;1;0;No Deposit
99285;67;April;1;3;2;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit
99286;18;December;8;1;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit
99288;95;August;26;3;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
99292;43;November;21;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
99295;1;October;23;1;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit
99305;8;March;24;4;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
99311;170;July;10;3;2;no;SC - Self Catering;2;0;0;no;0;0;0;1;No Deposit
99313;260;September;16;3;0;yes;BB - Bed & Breakfast;1;0;0;no;1;0;0;0;Non Refund
99314;399;August;12;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund
99319;26;May;19;3;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
99320;59;November;18;3;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
99323;7;July;16;2;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
99326;45;March;11;5;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
99330;36;November;16;3;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;2;No Deposit
99332;31;March;3;4;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
99339;99;August;15;11;4;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
99341;72;May;9;3;0;no;HB - Half Board;2;0;0;no;0;0;0;1;No Deposit
99344;221;July;3;3;1;yes;BB - Bed & Breakfast;2;0;0;no;1;0;0;0;No Deposit
99347;123;May;16;7;2;yes;HB - Half Board;2;0;0;no;0;0;2;0;No Deposit
99351;130;January;9;3;2;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;Non Refund
99358;49;June;20;1;0;no;SC - Self Catering;2;0;0;no;0;0;0;1;No Deposit
99360;19;February;13;3;1;no;SC - Self Catering;2;0;0;no;0;0;0;0;No Deposit
99364;394;March;20;3;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund
99366;18;June;10;2;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
99367;59;August;23;2;0;no;SC - Self Catering;2;0;0;no;0;0;0;1;No Deposit
99372;178;October;15;3;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
99375;276;October;2;3;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
99376;75;May;22;3;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
99377;65;July;16;4;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
99383;129;May;6;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
99395;110;October;12;1;0;no;SC - Self Catering;2;0;0;no;0;0;0;0;No Deposit
99398;119;June;5;4;1;no;BB - Bed & Breakfast;1;0;0;no;0;0;1;0;No Deposit
99401;26;December;17;2;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit
99403;108;August;24;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
99405;41;March;24;4;0;no;BB - Bed & Breakfast;3;0;0;no;0;0;0;1;No Deposit
99406;189;June;16;7;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
99408;31;August;7;3;2;no;HB - Half Board;2;0;0;no;0;0;0;0;No Deposit
99411;135;April;10;2;1;no;HB - Half Board;2;0;0;no;0;0;0;1;No Deposit
99416;148;July;10;2;1;no;SC - Self Catering;2;0;0;no;0;0;0;0;No Deposit
99417;6;January;12;2;0;no;BB - Bed & Breakfast;2;0;0;yes;0;9;0;1;No Deposit
99418;57;March;11;4;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
99422;19;July;7;2;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;2;2;No Deposit
99426;101;April;30;3;2;yes;HB - Half Board;2;0;0;no;0;0;0;0;No Deposit
99430;161;August;30;7;2;yes;HB - Half Board;2;0;0;no;0;0;0;0;No Deposit
99432;184;April;17;2;1;yes;HB - Half Board;2;0;0;no;0;0;0;0;No Deposit
99440;118;July;13;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
99444;117;November;18;4;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
99446;93;April;1;4;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
99457;2;January;26;1;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
99463;67;October;25;4;1;yes;BB - Bed & Breakfast;1;0;0;no;0;0;2;1;No Deposit
99467;222;April;29;7;2;yes;HB - Half Board;2;0;0;no;0;0;0;0;No Deposit
99468;5;July;30;2;1;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;1;No Deposit
99481;3;January;30;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
99485;121;June;28;1;0;no;BB - Bed & Breakfast;2;1;0;no;0;0;3;1;No Deposit
99487;1;August;21;1;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
99494;201;September;20;4;1;no;HB - Half Board;2;0;0;no;0;0;0;2;No Deposit
99498;25;March;27;7;2;yes;HB - Half Board;1;0;0;no;0;0;0;0;No Deposit
99499;244;May;23;4;0;no;BB - Bed & Breakfast;3;0;0;no;0;0;2;2;No Deposit
99500;50;October;2;7;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;1;1;No Deposit
99504;2;July;26;2;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit
99506;196;July;21;7;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
99508;286;October;2;4;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund
99509;251;March;15;11;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;1;1;No Deposit
99512;43;May;2;2;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
99517;91;November;8;2;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
99520;141;February;20;7;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
99533;73;May;14;4;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
99535;57;August;12;1;1;no;SC - Self Catering;1;0;0;no;0;0;0;1;No Deposit
99539;7;August;11;6;1;no;SC - Self Catering;2;0;0;no;0;0;0;1;No Deposit
99545;394;October;9;4;2;yes;HB - Half Board;2;0;0;no;0;0;0;0;Non Refund
99548;69;February;16;2;0;no;BB - Bed & Breakfast;2;0;0;no;1;0;0;0;Non Refund
99554;228;August;17;6;2;yes;HB - Half Board;2;1;0;no;0;0;0;1;No Deposit
99558;1;June;14;2;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
99562;79;April;28;3;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund
99566;199;December;6;3;2;no;HB - Half Board;2;0;0;no;0;0;0;0;Non Refund
99568;2;October;21;1;0;yes;BB - Bed & Breakfast;1;0;0;no;0;2;0;1;No Deposit
99573;4;March;20;3;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
99574;266;July;10;2;0;no;BB - Bed & Breakfast;2;0;0;yes;1;0;0;0;No Deposit
99577;72;May;2;4;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
99578;26;April;30;4;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
99580;1;January;19;1;0;yes;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit
99588;139;May;25;5;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
99589;331;June;3;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund
99594;546;January;4;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund
99596;90;July;16;9;3;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
99605;36;June;20;1;0;no;SC - Self Catering;2;0;0;no;0;0;0;1;No Deposit
99606;6;August;31;4;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;2;0;No Deposit
99610;60;January;24;2;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund
99617;29;February;11;8;2;yes;HB - Half Board;2;0;0;no;0;0;0;0;No Deposit
99622;38;November;10;4;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
99627;1;August;15;1;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
99630;45;August;25;5;1;yes;HB - Half Board;2;0;0;no;0;0;1;1;No Deposit
99637;10;April;28;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
99638;58;November;1;4;0;no;SC - Self Catering;2;0;0;no;0;0;0;1;No Deposit
99641;105;December;2;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund
99643;47;August;16;2;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
99652;14;May;28;4;2;no;BB - Bed & Breakfast;2;1;0;no;0;0;0;1;No Deposit
99655;1;July;7;3;0;no;SC - Self Catering;2;0;0;no;0;0;1;0;No Deposit
99659;13;December;13;1;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit
99668;113;July;15;7;2;yes;BB - Bed & Breakfast;1;0;0;no;0;0;0;1;No Deposit
99671;89;September;27;4;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund
99678;303;October;5;3;0;no;BB - Bed & Breakfast;2;0;0;no;1;0;0;0;Non Refund
99680;18;June;26;0;0;no;BB - Bed & Breakfast;2;2;0;no;0;0;0;0;No Deposit
99683;40;August;15;2;0;no;HB - Half Board;2;0;0;no;0;0;0;0;No Deposit
99684;36;February;16;2;0;yes;BB - Bed & Breakfast;3;1;0;no;0;0;0;0;No Deposit
99685;55;March;16;2;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;1;1;No Deposit
99688;165;October;1;1;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;1;1;No Deposit
99691;1;March;31;1;0;yes;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit
99692;107;March;27;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
99699;12;July;9;2;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
99704;62;September;6;4;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
99706;61;July;16;4;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
99708;187;November;23;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;1;0;No Deposit
99722;380;July;20;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund
99725;97;April;25;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund
99726;35;January;19;1;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;1;0;No Deposit
99731;5;November;21;2;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
99734;328;June;26;3;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;1;1;No Deposit
99735;22;February;24;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
99742;88;February;8;4;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;1;1;No Deposit
99743;14;December;18;0;0;yes;HB - Half Board;1;0;0;no;0;0;1;0;No Deposit
99744;1;February;22;0;0;no;SC - Self Catering;2;0;0;yes;0;0;0;1;No Deposit
99746;248;June;7;2;1;no;HB - Half Board;2;0;0;no;0;0;0;1;No Deposit
99749;111;October;11;1;0;no;SC - Self Catering;2;0;0;no;0;0;0;1;No Deposit
99753;61;November;10;4;0;yes;BB - Bed & Breakfast;1;0;0;no;0;0;0;1;No Deposit
99757;105;May;22;2;1;no;SC - Self Catering;2;0;0;no;0;0;0;1;No Deposit
99759;29;October;20;2;0;yes;HB - Half Board;2;0;0;no;0;0;0;0;No Deposit
99764;20;August;19;4;2;no;SC - Self Catering;2;0;0;no;0;0;0;0;No Deposit
99775;1;October;11;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;1;0;No Deposit
99776;46;January;3;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
99785;1;November;21;1;0;yes;HB - Half Board;1;0;0;no;0;0;2;0;No Deposit
99789;109;August;6;7;2;no;SC - Self Catering;2;0;0;no;0;0;0;1;No Deposit
99794;22;March;22;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
99795;105;May;16;3;1;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;Non Refund
99797;133;May;12;4;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
99798;318;September;14;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund
99801;38;March;12;3;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit
99805;20;February;3;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;1;0;No Deposit
99813;65;October;21;4;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit
99821;7;June;13;1;1;yes;BB - Bed & Breakfast;1;0;0;no;0;0;1;0;No Deposit
99829;17;August;6;5;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit
99832;35;July;19;2;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
99838;25;September;23;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
99843;95;March;5;2;0;no;BB - Bed & Breakfast;2;0;0;no;1;0;0;0;Non Refund
99847;132;August;1;4;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
99858;57;February;1;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund
99865;11;February;24;4;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
99867;288;October;16;4;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
99869;160;March;13;21;6;yes;HB - Half Board;2;0;0;no;0;0;0;1;No Deposit
99876;27;February;1;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
99878;206;May;28;3;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund
99879;97;July;22;2;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;1;No Deposit
99881;12;October;29;3;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
99885;23;January;13;2;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;1;1;No Deposit
99896;60;May;4;4;0;no;HB - Half Board;2;2;0;no;0;0;0;0;No Deposit
99897;1;March;3;21;6;no;BB - Bed & Breakfast;1;0;0;no;0;0;2;0;No Deposit
99902;98;October;21;5;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;3;No Deposit
99904;2;August;13;1;1;no;SC - Self Catering;2;0;0;no;0;0;0;1;No Deposit
99905;47;January;2;2;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
99908;62;February;28;3;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit
99911;77;February;17;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
99916;40;October;28;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
99918;74;April;4;4;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund
99922;7;November;3;1;0;yes;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit
99931;217;August;29;4;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
99932;1;March;6;2;1;yes;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit
99936;1;January;6;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
99938;1;May;28;1;1;no;SC - Self Catering;2;0;0;no;0;0;0;0;No Deposit
99940;301;November;10;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund
99942;469;July;30;3;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
99947;97;April;10;3;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
99949;104;February;10;2;0;yes;HB - Half Board;2;0;0;no;0;0;0;1;No Deposit
99950;13;July;17;4;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
99951;468;July;27;1;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund
99960;72;March;17;3;0;no;SC - Self Catering;2;0;0;no;0;0;0;1;No Deposit
99961;127;April;21;3;1;yes;BB - Bed & Breakfast;1;0;0;yes;1;5;1;4;No Deposit
99962;208;August;15;5;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit
99969;322;June;5;6;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;3;2;No Deposit
99970;18;October;8;1;0;no;SC - Self Catering;2;0;0;no;0;0;0;2;No Deposit
99975;17;August;7;4;2;no;BB - Bed & Breakfast;3;0;0;no;0;0;1;1;No Deposit
99977;269;April;9;5;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
99979;16;June;29;2;0;no;BB - Bed & Breakfast;3;0;0;no;0;0;0;0;No Deposit
99980;39;July;3;1;0;no;SC - Self Catering;2;0;0;no;0;0;0;1;No Deposit
99981;374;April;6;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund
99985;122;May;7;3;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit
99994;107;June;27;9;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
99996;161;April;28;6;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund
100000;40;October;24;3;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;1;1;No Deposit
100004;3;September;30;3;0;yes;HB - Half Board;1;0;0;no;0;0;0;0;No Deposit
100005;183;October;11;1;0;no;SC - Self Catering;2;0;0;no;0;0;0;0;No Deposit
100009;2;June;16;5;2;no;BB - Bed & Breakfast;1;0;0;yes;0;1;0;1;No Deposit
100011;126;August;20;5;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
100014;406;August;11;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund
100019;8;May;4;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
100032;137;July;16;4;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
100035;167;November;2;3;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;Non Refund
100037;39;March;25;4;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
100043;1;October;8;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
100044;26;November;29;10;3;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit
100045;26;November;7;4;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
100046;55;August;11;8;2;no;SC - Self Catering;2;0;0;no;0;0;0;1;No Deposit
100049;118;May;15;7;2;yes;BB - Bed & Breakfast;2;0;1;no;0;0;0;2;No Deposit
100053;4;February;5;1;0;yes;BB - Bed & Breakfast;2;0;1;no;0;0;0;1;No Deposit
100058;36;August;21;4;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
100059;196;October;27;4;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit
100066;72;September;29;9;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
100067;146;July;15;7;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;1;2;No Deposit
100069;3;June;7;1;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
100072;120;August;19;7;2;yes;FB - Full Board;3;0;0;no;0;0;0;1;No Deposit
100094;121;August;9;4;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
100095;223;July;12;6;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
100098;63;April;18;7;2;no;BB - Bed & Breakfast;2;1;0;no;0;0;0;2;No Deposit
100099;108;May;27;5;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
100101;294;August;5;2;0;no;BB - Bed & Breakfast;2;0;0;no;1;0;0;0;Non Refund
100102;12;February;12;2;1;no;BB - Bed & Breakfast;2;1;0;no;0;0;0;0;No Deposit
100103;221;July;1;4;2;no;BB - Bed & Breakfast;2;2;0;no;0;0;0;2;No Deposit
100104;17;June;13;2;2;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit
100105;258;July;2;2;0;no;HB - Half Board;2;0;0;no;0;0;0;0;No Deposit
100108;237;May;13;3;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
100109;50;October;1;8;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit
100122;35;November;11;4;1;yes;HB - Half Board;3;0;0;no;0;0;0;0;No Deposit
100124;200;May;3;2;1;yes;HB - Half Board;2;0;0;no;0;0;0;0;No Deposit
100127;54;March;12;5;1;no;HB - Half Board;2;0;0;no;0;0;0;1;No Deposit
100129;169;April;21;3;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund
100130;9;February;26;1;0;yes;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit
100131;291;December;2;4;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
100133;104;July;4;3;1;no;HB - Half Board;2;0;0;no;0;0;0;3;No Deposit
100134;385;July;19;2;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund
100137;1;December;1;4;1;yes;BB - Bed & Breakfast;2;0;1;no;0;0;0;0;No Deposit
100138;120;August;18;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
100139;208;August;8;4;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
100141;2;January;12;1;0;yes;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit
100142;110;March;6;4;1;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
100144;35;July;11;2;2;yes;BB - Bed & Breakfast;2;2;0;no;0;0;0;1;No Deposit
100147;277;September;23;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
100150;1;February;10;1;0;yes;BB - Bed & Breakfast;2;0;0;no;0;2;0;1;No Deposit
100152;11;August;17;5;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;1;2;No Deposit
100178;163;September;16;3;0;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
100181;33;January;5;2;0;no;SC - Self Catering;2;0;0;no;0;0;0;1;No Deposit
100183;3;November;14;3;1;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit
100188;122;May;6;3;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;No Deposit
100195;7;May;22;3;1;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;1;No Deposit
100197;5;March;5;2;1;no;BB - Bed & Breakfast;1;0;0;no;0;0;0;0;No Deposit
100198;220;October;21;4;2;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;2;No Deposit
100201;94;July;27;7;2;yes;BB - Bed & Breakfast;2;0;0;no;0;0;2;1;No Deposit
100204;323;June;21;6;2;yes;SC - Self Catering;1;0;0;no;0;0;2;0;No Deposit
100212;2;November;6;1;0;no;BB - Bed & Breakfast;1;0;0;yes;0;2;0;0;No Deposit
100213;88;October;4;1;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;0;Non Refund
100214;141;November;17;3;0;no;BB - Bed & Breakfast;1;0;0;no;0;0;1;0;No Deposit
100216;5;March;16;5;0;no;SC - Self Catering;2;0;0;no;0;0;0;0;No Deposit
100217;20;January;1;3;1;no;BB - Bed & Breakfast;2;2;0;no;0;0;0;0;No Deposit
100220;34;June;4;5;1;no;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
100222;33;April;20;1;0;yes;BB - Bed & Breakfast;2;0;0;no;0;0;0;1;No Deposit
100223;97;March;13;11;4;yes;HB - Half Board;2;0;0;no;0;0;4;0;No Deposit
100227;217;August;28;7;2;yes;BB - Bed & Breakfast;3;0;0;no;0;0;0;0;No Deposit
100233;1;February;26;1;0;no;SC - Self Catering;2;0;0;no;0;0;0;0;No Deposit
100234;200;May;3;2;1;yes;HB - Half Board;2;0;0;no;0;0;0;0;No Deposit
